,id,name,start_date,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,sport_type,gear_id,average_speed,max_speed
164,5273021281,Morning Ride,2021-05-10T10:41:33Z,2021-05-10T07:41:33Z,Ride,31045.3,5092,5118,434.0,Ride,b6373415,6.097,12.8
165,5256874557,Morning Ride,2021-05-07T10:46:36Z,2021-05-07T07:46:36Z,Ride,26178.5,3946,4079,306.0,Ride,b6373415,6.634,15.8
166,5240259720,Morning Ride,2021-05-04T10:51:13Z,2021-05-04T07:51:13Z,Ride,27288.7,4216,4216,349.0,Ride,b6373415,6.473,13.4
167,5223990044,Morning Ride,2021-05-01T11:07:41Z,2021-05-01T08:07:41Z,Ride,57023.2,11141,11948,867.7,Ride,b6373415,5.118,13.8
168,5184304436,Morning Ride - PS x Sucupira x Avelar x Sertão x Membeca,2021-04-24T11:58:28Z,2021-04-24T08:58:28Z,Ride,68509.6,11391,11484,984.7,Ride,b6373415,6.014,15.0
169,5177412515,Morning Ride,2021-04-23T10:28:25Z,2021-04-23T07:28:25Z,Ride,32882.0,5392,5943,419.0,Ride,b6373415,6.098,15.1
170,5166232251,Morning Ride,2021-04-21T10:35:32Z,2021-04-21T07:35:32Z,Ride,44059.1,7114,7281,608.0,Ride,b6373415,6.193,13.6
171,5155110922,Morning Ride,2021-04-19T10:56:02Z,2021-04-19T07:56:02Z,Ride,30537.6,4275,4332,241.0,Ride,b6373415,7.143,15.4
172,5142512440,Morning Ride,2021-04-17T10:53:00Z,2021-04-17T07:53:00Z,Ride,58080.6,10388,12182,745.1,Ride,b6373415,5.591,17.8
173,5136414085,Morning Ride,2021-04-16T10:41:25Z,2021-04-16T07:41:25Z,Ride,31536.5,4982,5027,431.0,Ride,b6373415,6.33,13.9
174,5125211919,Morning Ride,2021-04-14T10:37:20Z,2021-04-14T07:37:20Z,Ride,38432.8,6732,7080,571.0,Ride,b6373415,5.709,13.5
175,5114083998,Morning Ride,2021-04-12T10:38:53Z,2021-04-12T07:38:53Z,Ride,28593.3,4644,4644,360.0,Ride,b6373415,6.157,15.7
176,5102121704,Morning Ride,2021-04-10T10:01:31Z,2021-04-10T07:01:31Z,Ride,64014.1,10360,12488,571.0,Ride,b6373415,6.179,12.2
177,5095940594,Morning Ride,2021-04-09T10:37:45Z,2021-04-09T07:37:45Z,Ride,27192.9,4211,4228,351.0,Ride,b6373415,6.458,13.7
178,5084258063,Morning Ride,2021-04-07T10:44:08Z,2021-04-07T07:44:08Z,Ride,36345.6,5032,5032,263.5,Ride,b6373415,7.223,14.1
179,5073275184,Morning Ride,2021-04-05T10:49:14Z,2021-04-05T07:49:14Z,Ride,25479.0,3750,3750,273.0,Ride,b6373415,6.794,13.0
180,5061968166,Morning Ride,2021-04-03T10:26:52Z,2021-04-03T07:26:52Z,Ride,56280.0,12142,14669,807.0,Ride,b6373415,4.635,12.7
181,5049444892,Morning Ride,2021-04-01T10:36:31Z,2021-04-01T07:36:31Z,Ride,34798.7,6223,6553,589.0,Ride,b6373415,5.592,17.6
182,5044090782,Morning Ride,2021-03-31T10:49:19Z,2021-03-31T07:49:19Z,Ride,33303.0,5295,5794,358.0,Ride,b6373415,6.29,14.2
183,5030938190,Morning Ride,2021-03-29T10:54:11Z,2021-03-29T07:54:11Z,Ride,27341.9,4785,4785,349.0,Ride,b6373415,5.714,12.4
184,5013176158,Morning Ride,2021-03-26T10:49:59Z,2021-03-26T07:49:59Z,Ride,27791.4,4569,4815,306.0,Ride,b6373415,6.083,13.8
185,4978421514,Morning Ride - Kamikaze na Globoaves,2021-03-20T10:39:18Z,2021-03-20T07:39:18Z,Ride,51985.0,9434,11813,713.0,Ride,b6373415,5.51,14.8
186,4972165613,Morning Ride,2021-03-19T10:29:37Z,2021-03-19T07:29:37Z,Ride,26323.0,4202,4924,324.0,Ride,b6373415,6.264,14.4
187,4961561902,Morning Ride ++,2021-03-17T10:49:31Z,2021-03-17T07:49:31Z,Ride,32541.2,5522,5522,436.0,Ride,b6373415,5.893,13.5
188,4955704272,Morning Ride,2021-03-16T10:52:10Z,2021-03-16T07:52:10Z,Ride,22002.1,4631,5619,406.0,Ride,b6373415,4.751,13.1
189,4950513378,Morning Ride,2021-03-15T10:45:39Z,2021-03-15T07:45:39Z,Ride,26445.5,4373,4373,376.0,Ride,b6373415,6.047,14.9
190,4940880311,Morning Ride,2021-03-13T10:50:13Z,2021-03-13T07:50:13Z,Ride,78309.2,13430,18344,1158.0,Ride,b6373415,5.831,15.6
191,4917559851,Morning Ride,2021-03-09T10:44:12Z,2021-03-09T07:44:12Z,Ride,32837.8,5158,5584,336.0,Ride,b6373415,6.366,13.4
192,4900579947,Morning Ride,2021-03-06T12:45:43Z,2021-03-06T09:45:43Z,Ride,51459.8,8936,8987,764.9,Ride,b6373415,5.759,16.1
193,4893948357,Morning Ride,2021-03-05T10:49:31Z,2021-03-05T07:49:31Z,Ride,25497.8,3745,3745,283.0,Ride,b6373415,6.808,12.8
194,4877059354,Morning Ride,2021-03-02T10:55:39Z,2021-03-02T07:55:39Z,Ride,26454.6,4663,4663,378.0,Ride,b6373415,5.673,12.9
195,4852652544,Morning Ride,2021-02-26T10:39:52Z,2021-02-26T07:39:52Z,Ride,30685.2,5530,6448,361.0,Ride,b6373415,5.549,14.0
196,4846963428,Morning Ride,2021-02-25T10:43:42Z,2021-02-25T07:43:42Z,Ride,32511.7,5020,5020,309.0,Ride,b6373415,6.476,12.1
197,4835120120,Morning Ride,2021-02-23T10:50:19Z,2021-02-23T07:50:19Z,Ride,27318.0,4762,4861,352.0,Ride,b6373415,5.737,13.2
198,4829524762,Morning Ride,2021-02-22T10:48:17Z,2021-02-22T07:48:17Z,Ride,25438.2,4149,4149,282.0,Ride,b6373415,6.131,13.2
199,4775217494,Morning Ride,2021-02-12T11:13:40Z,2021-02-12T08:13:40Z,Ride,53457.6,9605,10162,795.4,Ride,b6373415,5.566,16.1
200,4764876897,Morning Ride,2021-02-10T11:07:54Z,2021-02-10T08:07:54Z,Ride,33396.2,5983,6552,462.4,Ride,b6373415,5.582,13.6
201,4759802512,Morning Ride,2021-02-09T11:06:54Z,2021-02-09T08:06:54Z,Ride,43378.1,6510,6535,386.1,Ride,b6373415,6.663,13.8
202,4699455737,Morning Ride,2021-01-29T10:20:37Z,2021-01-29T07:20:37Z,Ride,23099.4,4819,4913,333.0,Ride,b6373415,4.793,15.2
203,4689257272,Morning Ride,2021-01-27T10:36:20Z,2021-01-27T07:36:20Z,Ride,37230.5,6792,7448,527.0,Ride,b6373415,5.482,13.0
204,4667508575,Morning Ride,2021-01-23T10:59:31Z,2021-01-23T07:59:31Z,Ride,42911.9,9190,9816,792.0,Ride,b6373415,4.669,17.8
205,4651973786,Morning Ride,2021-01-20T10:20:30Z,2021-01-20T07:20:30Z,Ride,67399.7,12926,13899,1183.0,Ride,b6373415,5.214,16.2
206,4646217538,Morning Ride,2021-01-19T10:23:41Z,2021-01-19T07:23:41Z,Ride,27332.0,4869,4889,356.0,Ride,b6373415,5.613,13.0
207,4624316076,Morning Ride,2021-01-15T10:41:04Z,2021-01-15T07:41:04Z,Ride,28207.5,4774,5317,339.0,Ride,b6373415,5.909,14.3
208,4608175941,Morning Ride,2021-01-12T10:33:41Z,2021-01-12T07:33:41Z,Ride,35048.3,5713,6044,478.0,Ride,b6373415,6.135,16.5
209,4592112472,Morning Ride Muds,2021-01-09T10:31:51Z,2021-01-09T07:31:51Z,Ride,48478.7,9297,10682,462.5,Ride,b6373415,5.214,12.9
210,4586435417,Morning Little Ride,2021-01-08T10:24:54Z,2021-01-08T07:24:54Z,Ride,22965.1,5428,6692,469.4,Ride,b6373415,4.231,12.9
211,4576147168,Morning Ride,2021-01-06T10:35:42Z,2021-01-06T07:35:42Z,Ride,31764.1,6493,7181,361.3,Ride,b6373415,4.892,15.9
212,4529040182,Good Morning Ride,2020-12-28T10:25:02Z,2020-12-28T07:25:02Z,Ride,41111.2,5917,5936,372.0,Ride,b6373415,6.948,13.9
213,4520044855,Morning Ride,2020-12-26T11:48:47Z,2020-12-26T08:48:47Z,Ride,52825.8,9471,10028,755.9,Ride,b6373415,5.578,16.9
214,4504032993,Morning Ride - Abortado,2020-12-22T10:12:51Z,2020-12-22T07:12:51Z,Ride,12187.9,1915,2310,103.0,Ride,b6373415,6.364,11.5
215,4491314272,Morning Ride - Dia de perrengue,2020-12-19T10:37:20Z,2020-12-19T07:37:20Z,Ride,31479.8,6671,9616,658.0,Ride,b6373415,4.719,13.9
216,4478938313,Morning Ride,2020-12-16T10:37:52Z,2020-12-16T07:37:52Z,Ride,20994.9,4148,4670,277.0,Ride,b6373415,5.061,10.9
217,4471049446,Morning Ride,2020-12-14T10:36:15Z,2020-12-14T07:36:15Z,Ride,33150.1,5120,5149,371.0,Ride,b6373415,6.475,12.7
218,4462383322,Morning Ride,2020-12-12T09:46:04Z,2020-12-12T06:46:04Z,Ride,61027.4,10593,14191,683.9,Ride,b6373415,5.761,13.0
219,4457940785,Morning Ride,2020-12-11T10:27:21Z,2020-12-11T07:27:21Z,Ride,27529.2,4672,5038,358.0,Ride,b6373415,5.892,11.9
220,4428166928,Morning Ride - por aí...,2020-12-04T10:17:27Z,2020-12-04T07:17:27Z,Ride,30313.1,5488,6347,381.7,Ride,b6373415,5.524,14.4
221,4420911823,Morning Ride,2020-12-02T10:52:34Z,2020-12-02T07:52:34Z,Ride,51711.0,8879,9093,767.0,Ride,b6373415,5.824,17.0
222,4416268464,Morning Ride,2020-12-01T13:40:42Z,2020-12-01T10:40:42Z,Ride,22213.5,4187,4763,310.0,Ride,b6373415,5.305,11.6
223,4411655975,Morning Ride,2020-11-30T11:01:54Z,2020-11-30T08:01:54Z,Ride,34914.4,6500,7074,426.7,Ride,b6373415,5.371,16.7
224,4364477579,Morning Ride,2020-11-20T10:06:14Z,2020-11-20T07:06:14Z,Ride,60453.0,9956,10853,754.0,Ride,b6373415,6.072,18.0
225,4355321473,Morning Ride,2020-11-18T10:16:16Z,2020-11-18T07:16:16Z,Ride,24801.0,7245,7816,838.0,Ride,b6373415,3.423,12.4
226,4341620723,Morning Ride,2020-11-15T11:09:14Z,2020-11-15T08:09:14Z,Ride,15178.4,4507,8285,441.9,Ride,b6373415,3.368,11.6
227,4322117959,Morning Ride,2020-11-11T10:34:32Z,2020-11-11T07:34:32Z,Ride,31640.9,4936,4975,404.0,Ride,b6373415,6.41,14.4
228,4301342538,Morning Ride - XCO²,2020-11-07T10:31:03Z,2020-11-07T07:31:03Z,Ride,31657.7,6601,6681,519.6,Ride,b6373415,4.796,12.5
229,4271732287,Morning Ride - XCO Salutares,2020-11-01T11:02:26Z,2020-11-01T08:02:26Z,Ride,26474.3,7686,11445,870.0,Ride,b6373415,3.444,10.6
230,4262008386,Morning Ride - Globoaves,2020-10-30T10:28:48Z,2020-10-30T07:28:48Z,Ride,45340.9,7222,7525,574.0,Ride,b6373415,6.278,13.2
231,4254051075,Morning Ride +1,2020-10-28T10:10:46Z,2020-10-28T07:10:46Z,Ride,34777.0,5651,5844,591.0,Ride,b6373415,6.154,17.6
232,4249530188,Morning Ride,2020-10-27T10:11:43Z,2020-10-27T07:11:43Z,Ride,13620.1,3849,4224,436.0,Ride,b6373415,3.539,11.0
233,4237205519,Lunch Ride,2020-10-24T14:01:33Z,2020-10-24T11:01:33Z,Ride,10047.9,1598,1598,50.9,Ride,b6373415,6.288,10.4
234,4236781153,Morning Ride,2020-10-24T09:47:38Z,2020-10-24T06:47:38Z,Ride,51417.4,9500,11800,649.9,Ride,b6373415,5.412,12.7
235,4232454167,Morning Ride,2020-10-23T10:29:13Z,2020-10-23T07:29:13Z,Ride,27296.6,4109,4211,371.0,Ride,b6373415,6.643,13.0
236,4211882747,Morning Ride - XCO day,2020-10-18T11:31:36Z,2020-10-18T08:31:36Z,Ride,32295.4,7059,9162,704.0,Ride,b6373415,4.575,13.4
237,4201786946,Morning Ride,2020-10-16T10:18:33Z,2020-10-16T07:18:33Z,Ride,14173.0,3818,3844,451.2,Ride,b6373415,3.712,11.1
238,4193453929,Morning Ride,2020-10-14T10:26:48Z,2020-10-14T07:26:48Z,Ride,35371.4,4736,4836,262.8,Ride,b6373415,7.469,15.5
239,4185227318,Morning Ride - XCO do Tico,2020-10-12T10:59:55Z,2020-10-12T07:59:55Z,Ride,26204.4,5063,7955,472.0,Ride,b6373415,5.176,13.3
240,4181224316,Morning Ride,2020-10-11T11:12:11Z,2020-10-11T08:12:11Z,Ride,22015.2,6510,9708,699.0,Ride,b6373415,3.382,10.3
241,4162946036,Morning Ride +1,2020-10-07T10:20:37Z,2020-10-07T07:20:37Z,Ride,31310.2,4713,4713,343.0,Ride,b6373415,6.643,12.2
242,4150080555,Morning Ride,2020-10-04T11:54:17Z,2020-10-04T08:54:17Z,Ride,23451.8,4341,4674,264.6,Ride,b6373415,5.402,13.2
243,4145043259,Morning Ride - XCO Salutares,2020-10-03T10:29:29Z,2020-10-03T07:29:29Z,Ride,14413.9,4468,6723,419.9,Ride,b6373415,3.226,11.6
244,4141074439,Morning Ride,2020-10-02T10:14:21Z,2020-10-02T07:14:21Z,Ride,34866.5,5756,5845,598.0,Ride,b6373415,6.057,17.5
245,4132404267,Morning Ride - XCO Salutares,2020-09-30T10:11:59Z,2020-09-30T07:11:59Z,Ride,17986.8,5379,6644,629.0,Ride,b6373415,3.344,11.3
246,4123223884,Morning Ride,2020-09-28T10:38:45Z,2020-09-28T07:38:45Z,Ride,26508.3,4122,4150,377.6,Ride,b6373415,6.431,15.3
247,4114725134,Morning Ride,2020-09-26T11:14:44Z,2020-09-26T08:14:44Z,Ride,48407.7,9959,11588,896.0,Ride,b6373415,4.861,13.7
248,4105563192,Morning Ride,2020-09-24T10:23:28Z,2020-09-24T07:23:28Z,Ride,30126.1,4260,4434,298.0,Ride,b6373415,7.072,14.1
249,4101225277,Morning Ride,2020-09-23T10:30:16Z,2020-09-23T07:30:16Z,Ride,37145.2,4849,4849,283.7,Ride,b6373415,7.66,14.0
250,4082487601,Morning Ride,2020-09-19T11:13:50Z,2020-09-19T08:13:50Z,Ride,66343.7,10573,11489,549.0,Ride,b6373415,6.275,13.1
251,4072670410,Morning Ride,2020-09-17T10:30:12Z,2020-09-17T07:30:12Z,Ride,14441.8,4055,4659,478.0,Ride,b6373415,3.561,12.9
252,4062889058,Morning Ride - Clássica São Lourenço,2020-09-15T11:01:23Z,2020-09-15T08:01:23Z,Ride,31391.1,4690,4690,323.0,Ride,b6373415,6.693,13.0
253,4053786451,Morning Ride,2020-09-13T11:09:38Z,2020-09-13T08:09:38Z,Ride,26628.9,5333,7415,343.6,Ride,b6373415,4.993,14.1
254,4043673681,Morning Ride,2020-09-11T09:42:52Z,2020-09-11T06:42:52Z,Ride,37545.3,7113,9238,799.0,Ride,b6373415,5.278,15.4
255,4034375633,Morning Ride,2020-09-09T11:20:20Z,2020-09-09T08:20:20Z,Ride,13988.9,3776,4280,466.3,Ride,b6373415,3.705,10.9
256,4024937913,Morning Ride,2020-09-07T11:35:33Z,2020-09-07T08:35:33Z,Ride,23180.3,4496,6538,230.8,Ride,b6373415,5.156,11.4
257,4016654753,Morning Ride,2020-09-05T09:57:19Z,2020-09-05T06:57:19Z,Ride,111940.0,19000,24123,1407.0,Ride,b6373415,5.892,15.7
258,4009799188,Morning Ride,2020-09-04T10:55:10Z,2020-09-04T07:55:10Z,Ride,27775.7,4341,4341,338.2,Ride,b6373415,6.398,12.7
259,4000688403,Morning Ride - XCO Salutares,2020-09-02T10:50:00Z,2020-09-02T07:50:00Z,Ride,17842.9,5428,6598,542.8,Ride,b6373415,3.287,11.5
260,3982332400,Morning Ride - XCO²,2020-08-29T11:15:33Z,2020-08-29T08:15:33Z,Ride,35756.2,8320,13161,740.0,Ride,b6373415,4.298,12.2
261,3977490986,Morning Ride - Tico XCO,2020-08-28T10:57:34Z,2020-08-28T07:57:34Z,Ride,24287.4,4667,6205,259.2,Ride,b6373415,5.204,12.8
262,3935622025,Morning Ride,2020-08-19T11:00:38Z,2020-08-19T08:00:38Z,Ride,31180.9,5005,5622,350.0,Ride,b6373415,6.23,12.5
263,3921616418,Morning Ride - Cavas x Catete,2020-08-16T11:58:46Z,2020-08-16T08:58:46Z,Ride,28628.1,5690,6337,392.9,Ride,b6373415,5.031,11.6
264,3918787793,Afternoon Walk,2020-08-15T19:18:58Z,2020-08-15T16:18:58Z,Walk,1993.4,2223,5359,153.0,Walk,,0.897,2.3
265,3911504390,Morning Ride - XCO Tico,2020-08-14T10:38:03Z,2020-08-14T07:38:03Z,Ride,28624.8,5903,6785,360.3,Ride,b6373415,4.849,12.3
266,3902088939,Morning Ride,2020-08-12T10:55:34Z,2020-08-12T07:55:34Z,Ride,26533.6,4053,4053,379.0,Ride,b6373415,6.547,16.3
267,3892453043,Morning Ride,2020-08-10T11:09:58Z,2020-08-10T08:09:58Z,Ride,23254.2,4860,5873,486.8,Ride,b6373415,4.785,14.6
268,3883059135,Morning Ride - Mil milhas x São Lourenço,2020-08-08T11:39:13Z,2020-08-08T08:39:13Z,Ride,59506.4,10118,10488,785.3,Ride,b6373415,5.881,12.7
269,3848487497,Morning Ride Sertão + XCO Tico,2020-08-01T11:26:26Z,2020-08-01T08:26:26Z,Ride,57860.1,9914,10566,940.0,Ride,b6373415,5.836,18.4
270,3843235148,Morning Ride XCO do Tico,2020-07-31T10:52:42Z,2020-07-31T07:52:42Z,Ride,25562.1,4945,6946,395.0,Ride,b6373415,5.169,13.2
271,3832494709,Morning Ride,2020-07-29T10:51:21Z,2020-07-29T07:51:21Z,Ride,27254.3,4285,4285,364.0,Ride,b6373415,6.36,13.3
272,3822312262,Morning Ride,2020-07-24T10:49:49Z,2020-07-24T07:49:49Z,Ride,29151.6,5861,6752,382.7,Ride,b6373415,4.974,11.2
273,3800356967,Morning Ride,2020-07-22T10:55:04Z,2020-07-22T07:55:04Z,Ride,34875.5,5752,5861,538.3,Ride,b6373415,6.063,18.1
274,3781361930,Morning Ride in Mountain,2020-07-18T11:06:11Z,2020-07-18T08:06:11Z,Ride,71051.7,13635,18767,1240.0,Ride,b6373415,5.211,13.5
275,3775296332,Morning Ride - Big Line,2020-07-17T10:54:33Z,2020-07-17T07:54:33Z,Ride,24222.2,4551,6088,569.0,Ride,b6373415,5.322,14.3
276,3765677892,Morning Ride,2020-07-15T10:57:22Z,2020-07-15T07:57:22Z,Ride,26922.0,5202,5716,322.0,Ride,b6373415,5.175,14.7
277,3746179943,PDZ Morning Ride,2020-07-11T11:33:50Z,2020-07-11T08:33:50Z,Ride,57608.5,10275,10545,1011.0,Ride,b6373415,5.607,13.9
278,3740739478,PDZ Ride São Lourenço,2020-07-10T01:12:00Z,2020-07-09T22:12:00Z,Ride,31276.4,4650,39453,319.5,Ride,b6373415,6.726,12.3
279,3726474568,Morning Ride,2020-07-07T10:50:15Z,2020-07-07T07:50:15Z,Ride,27405.5,4158,4205,377.0,Ride,b6373415,6.591,13.1
280,3719596247,Morning Ride,2020-07-05T12:08:25Z,2020-07-05T09:08:25Z,Ride,26907.3,5333,6417,490.0,Ride,b6373415,5.045,13.7
281,3714161651,PDZ Ride,2020-07-04T17:36:23Z,2020-07-04T14:36:23Z,Ride,54513.3,10383,11781,548.8,Ride,b6373415,5.25,13.5
282,3697555830,Morning Ride,2020-07-01T10:55:44Z,2020-07-01T07:55:44Z,Ride,37038.1,5136,5223,335.0,Ride,b6373415,7.211,14.1
283,3680407089,Afternoon Ride,2020-06-27T17:48:20Z,2020-06-27T14:48:20Z,Ride,41698.1,7822,8923,767.0,Ride,b6373415,5.331,15.9
284,3673549401,Morning Ride,2020-06-26T10:45:31Z,2020-06-26T07:45:31Z,Ride,24124.5,4299,6603,255.0,Ride,b6373415,5.612,13.9
285,3663884199,Morning Ride,2020-06-24T10:43:57Z,2020-06-24T07:43:57Z,Ride,26908.5,4661,4683,501.0,Ride,b6373415,5.773,13.8
286,3643445732,Volta do Sertão x Maravilha,2020-06-20T11:16:44Z,2020-06-20T08:16:44Z,Ride,52549.1,8633,8905,817.0,Ride,b6373415,6.087,18.2
287,3637905232,Morning Ride,2020-06-19T10:42:41Z,2020-06-19T07:42:41Z,Ride,27438.6,4279,4458,362.3,Ride,b6373415,6.412,15.4
288,3628573744,Morning Ride,2020-06-17T10:51:59Z,2020-06-17T07:51:59Z,Ride,24023.2,4481,5969,379.0,Ride,b6373415,5.361,13.1
289,3608181730,PDZ da Embratel x Cachoeira do Amor,2020-06-13T10:45:24Z,2020-06-13T07:45:24Z,Ride,69143.1,12911,13837,1191.0,Ride,b6373415,5.355,13.0
290,3598364870,Morning Ride,2020-06-11T10:59:52Z,2020-06-11T07:59:52Z,Ride,79877.6,12958,16058,1219.0,Ride,b6373415,6.164,19.0
291,3592493821,Morning Ride,2020-06-10T10:43:02Z,2020-06-10T07:43:02Z,Ride,22264.6,3868,4566,216.9,Ride,b6373415,5.756,14.2
292,3572750507,Eucaliptos - Globoaves,2020-06-06T11:09:42Z,2020-06-06T08:09:42Z,Ride,50329.7,8708,9530,730.0,Ride,b6373415,5.78,14.2
293,3567300327,Morning Ride,2020-06-05T10:51:48Z,2020-06-05T07:51:48Z,Ride,28116.7,5710,6223,533.0,Ride,b6373415,4.924,15.7
294,3536532384,Morning Ride XCO,2020-05-30T13:08:24Z,2020-05-30T10:08:24Z,Ride,23641.0,4735,7633,254.6,Ride,b6373415,4.993,13.8
295,3530317762,XCO do Tico,2020-05-29T10:37:41Z,2020-05-29T07:37:41Z,Ride,24602.7,4920,6909,270.7,Ride,b6373415,5.001,12.4
296,3519746325,Mantendo a mente girando,2020-05-27T11:01:33Z,2020-05-27T08:01:33Z,Ride,26239.6,4306,4328,385.0,Ride,b6373415,6.094,15.9
297,3498420868,+ 1 PDZ,2020-05-23T11:16:40Z,2020-05-23T08:16:40Z,Ride,52172.3,9029,9057,873.0,Ride,b6373415,5.778,18.3
298,3493148758,Big line e um pneu furado,2020-05-22T11:14:48Z,2020-05-22T08:14:48Z,Ride,23983.4,5188,6125,519.2,Ride,b6373415,4.623,13.4
299,3482322124,Morning Ride,2020-05-20T10:57:38Z,2020-05-20T07:57:38Z,Ride,33619.8,5890,5913,654.2,Ride,b6373415,5.708,12.0
300,3460392995,+ 1 PDZ,2020-05-16T11:07:48Z,2020-05-16T08:07:48Z,Ride,37828.4,7070,10566,763.0,Ride,b6373415,5.351,17.7
301,3444268014,Levando a bike para um trato,2020-05-13T10:51:07Z,2020-05-13T07:51:07Z,Ride,21927.5,3172,6036,170.0,Ride,b6373415,6.913,11.7
302,3429970833,Tico XCO top,2020-05-10T11:24:40Z,2020-05-10T08:24:40Z,Ride,29908.2,5660,8798,332.0,Ride,b6373415,5.284,12.6
303,3424397330,Morning Ride,2020-05-09T11:26:13Z,2020-05-09T08:26:13Z,Ride,42523.4,8240,9705,787.2,Ride,b6373415,5.161,16.0
304,3407122477,Morning Ride,2020-05-06T10:37:59Z,2020-05-06T07:37:59Z,Ride,33734.0,6018,6251,516.1,Ride,b6373415,5.606,15.2
305,3392026752,PDZ no Monte Cristo x 3 Ilhas x Paiol,2020-05-03T10:34:52Z,2020-05-03T07:34:52Z,Ride,78154.1,14945,17098,1044.0,Ride,b6373415,5.229,13.4
306,3379993633,Ride in Mountain,2020-05-01T09:58:08Z,2020-05-01T06:58:08Z,Ride,78328.9,13046,14668,1022.4,Ride,b6373415,6.004,18.0
307,3370228856,Morning Ride,2020-04-29T10:42:33Z,2020-04-29T07:42:33Z,Ride,26566.4,5144,5144,598.5,Ride,b6373415,5.165,15.1
308,3363698977,Hiking ao entardecer,2020-04-27T21:26:04Z,2020-04-27T18:26:04Z,Walk,2812.9,2311,5699,28.7,Walk,,1.217,3.1
309,3356857178,PDZ na Big Line,2020-04-26T11:44:36Z,2020-04-26T08:44:36Z,Ride,22519.9,5810,11704,439.9,Ride,b6373415,3.876,12.5
310,3340593782,Morning Ride,2020-04-23T10:10:33Z,2020-04-23T07:10:33Z,Ride,52251.2,9139,9190,846.0,Ride,b6373415,5.717,17.9
311,3335682544,+1 PDZ na Volta do Catete,2020-04-22T11:21:36Z,2020-04-22T08:21:36Z,Ride,26900.5,5466,5710,486.0,Ride,b6373415,4.921,14.5
312,3331013059,Rolezinho pelas montanhas de PS,2020-04-21T10:13:18Z,2020-04-21T07:13:18Z,Ride,67968.0,13304,14946,1326.0,Ride,b6373415,5.109,14.9
313,3316118630,Morning Ride,2020-04-18T11:11:11Z,2020-04-18T08:11:11Z,Ride,46303.8,7455,7580,498.0,Ride,b6373415,6.211,13.2
314,3311407792,Morning Ride,2020-04-17T11:09:22Z,2020-04-17T08:09:22Z,Ride,31648.9,4896,4896,385.8,Ride,b6373415,6.464,14.5
315,3302017914,Morning Ride,2020-04-15T11:18:26Z,2020-04-15T08:18:26Z,Ride,27281.9,4502,5682,356.6,Ride,b6373415,6.06,13.3
316,3280041571,São L(ama)ourenço,2020-04-10T12:41:25Z,2020-04-10T09:41:25Z,Ride,33882.3,5992,6864,339.0,Ride,b6373415,5.655,12.3
317,3275496342,PDZ no Sertão,2020-04-09T11:20:19Z,2020-04-09T08:20:19Z,Ride,53204.5,9247,9583,912.0,Ride,b6373415,5.754,17.7
318,3260144165,De rolê na Big line,2020-04-05T17:53:11Z,2020-04-05T14:53:11Z,Ride,24640.5,5440,6751,541.0,Ride,b6373415,4.53,15.1
319,3253829244,PDZ²,2020-04-04T11:20:41Z,2020-04-04T08:20:41Z,Ride,47507.4,8798,9600,826.0,Ride,b6373415,5.4,13.1
320,3242041133,Morning Ride,2020-04-01T11:50:02Z,2020-04-01T08:50:02Z,Ride,26800.8,4635,4709,356.0,Ride,b6373415,5.782,15.3
321,3228910716,Praticando saúde mental,2020-03-28T17:55:51Z,2020-03-28T14:55:51Z,Ride,27185.8,4541,5274,371.9,Ride,b6373415,5.987,14.2
322,3183381601,Afternoon Ride,2020-03-14T17:07:40Z,2020-03-14T14:07:40Z,Ride,32432.6,5319,5626,396.0,Ride,b6373415,6.097,14.5
323,3162185089,PDZ no Big Line,2020-03-07T11:13:33Z,2020-03-07T08:13:33Z,Ride,35567.2,7631,12264,622.0,Ride,b6373415,4.661,13.8
324,3137087481,+ 1 PDZ,2020-02-27T17:30:46Z,2020-02-27T14:30:46Z,Ride,29468.5,5252,5735,371.0,Ride,b6373415,5.611,14.7
325,3130742235,O PDZ não para...,2020-02-25T11:18:11Z,2020-02-25T08:18:11Z,Ride,54375.0,8123,8143,574.0,Ride,b6373415,6.694,13.7
326,3128242787,+ 1 PDZ,2020-02-24T14:12:54Z,2020-02-24T11:12:54Z,Ride,19478.1,3783,5151,456.0,Ride,b6373415,5.149,13.7
327,3125274040,Carnabike 2020,2020-02-23T11:45:27Z,2020-02-23T08:45:27Z,Ride,32314.4,6861,8252,633.0,Ride,b6373415,4.71,13.1
328,3110616808,Morning Ride,2020-02-18T11:21:06Z,2020-02-18T08:21:06Z,Ride,46527.2,8231,9206,624.0,Ride,b6373415,5.653,14.2
329,3107631509,Morning Ride,2020-02-17T11:37:24Z,2020-02-17T08:37:24Z,Ride,37181.6,5474,6091,373.0,Ride,b6373415,6.792,13.9
330,3099090694,Morning Ride,2020-02-14T13:13:32Z,2020-02-14T10:13:32Z,Ride,32055.9,5135,5516,487.6,Ride,b6373415,6.243,17.2
331,3062255469,Morning Ride,2020-02-01T10:56:48Z,2020-02-01T07:56:48Z,Ride,51365.6,9326,11337,788.0,Ride,b6373415,5.508,14.5
332,3041740689,Morning Ride,2020-01-25T10:40:57Z,2020-01-25T07:40:57Z,Ride,39810.2,7274,8373,643.0,Ride,b6373415,5.473,14.8
